EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Estado Reposiciones	Nuevo Buff Sug	Comportamiento	Consumo	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Posponer BUF	Posponer RED	Posponer GDB	Proveedor	Perfil	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Observaciones	Nuevo Buff Real	Buff Act	Buff Calc	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Fecha Nuevo Pedido	Fecha Esperada Arribo	Var	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Color Repos Frec	Omisiones GDB	Numero Fila	Borrar
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12712		0	0	"""KC100 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.34	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12715		0	0	"""KC100 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.68	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12718		0	0	"""KC100 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.89	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12720		0	0	"""KC100 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	1.17	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12724		0	0	"""KC100 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	3.32	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12736		0	0	"""KC100 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	3.32	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		240	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12748		0	0	"""KC100 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	5.76	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		144	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12754		0	0	"""KC100 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	7.48	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		96	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12824		0	0	"""KC300 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		240	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12830		0	0	"""KC300 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		144	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12836		0	0	"""KC300 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		144	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12840		0	0	"""KC300 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		96	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12845		0	0	"""KC300 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12848		0	0	"""KC300 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		96	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12854		0	0	"""KC300 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	12872		0	0	"""KC300 KIMGUARD ONE-STEP*,  STERILIZATION"""	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	14271		0	0	Kimguard Smart Fold Sterilization  Wrap	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	14277		0	0	Kimguard Smart Fold Sterilization  Wrap	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	14281		0	0	Kimguard Smart Fold Sterilization  Wrap	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	14309		0	0	Kimguard Smart Fold Sterilization  Wrap	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		36	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	14320		0	0	Kimguard Smart Fold Sterilization  Wrap	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		1	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34142		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34143		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34145		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34146		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34147		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34148		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34149		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34151		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		72	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34154		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.33	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34156		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34157		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34158		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		72	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34159		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34160		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		144	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34161		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		120	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34162		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		120	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34163		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34164		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34165		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		120	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34167		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34168		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		48	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34170		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0.66	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		480	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34171		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		240	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34172		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		96	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34173		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		144	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34174		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		240	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34175		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		144	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34176		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		144	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
HOSPICARE	HOSPICARE.xlsm	42892	Bodega ECU	34178		0	0	KIMGUARD ONE-STEP* QUICK CHECK* STERILIZ	0	0	0	0	KIMGUARD	0	0	HALYARD	0	0						0	0	0	0	0	0			7	3	4	1		LIBRE-285				0	0	0	0	0	0	42666			HALYARD	HALYARD AEREO			1	Default		240	=	1				0	0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0			0	0					0	0	0	0		0	42558	42843	42892	0	0			1	0	0.772727273	0	0	0	0			FALSE		
